"Country","ParticipantName","Address","City","BIC","Readiness Date","Scheme Leaving Date","Scheme Options"
"ITALY","CASTAGNETO BANCA 1910 CREDITO COOPERATIVO SOCIETA' COOPERATIVA","Via vittorio emanuele 44","CASTAGNETO CARDUCCI","CCRTIT2TCAS","2010-11-01","",""
"ITALY","CCN Servizi di Pagamento S.p.A.","Via J.F.Kennedy 5","Campegine","CCRGIT21XXX","2019-04-09","",""
"ITALY","CentroMarca Banca - Credito Cooperativo di Treviso e Venezia Società Cooperativa per Azioni","Via Riccardo Selvatico, 2","Treviso","ICRAITRRKT0","2009-11-02","",""
"ITALY","Cherry Bank S.p.A.","Via San Marco 11","PADOVA","TRVEIT2PXXX","2010-11-01","",""
"ITALY","Chianti Banca - Credito Cooperativo - Soc. Coop.","Via Cassia Nord, 2-4-6","MONTERIGGIONI","ICRAITRRIP0","2009-11-02","",""
"ITALY","Citibank, N.A. Succursale di Milano","Piazzetta Bossi, 3","MILANO","CITIITMXXXX","2009-11-02","",""
"ITALY","COMPASS BANCA S.p.A.","Via Caldera 21","Milano","CMPYITM1XXX","2013-05-06","",""
"ITALY","CORTINABANCA CREDITO COOPERATIVO SOCIETA COOPERATIVA","CORSO ITALIA 80","CORTINA D'AMPEZZO","CCRTIT2T95A","2009-11-02","",""
"ITALY","Credem Euromobiliare Private Banking","Via Emilia San Pietro 4","Reggio Emilia","EUBAITM1XXX","2009-11-02","",""
"ITALY","Crédit Agricole Italia S.p.A.","Via Università n.1","Parma","CRPPIT2PXXX","2009-11-02","",""
"ITALY","Credito Cooperativo - C.r.a. di Paliano","Viale Umberto I 53","Paliano","ICRAITRRJX0","2009-11-02","",""
"ITALY","Credito Cooperativo - Cassa Rurale e Artigiana del Friuli Venezia Giulia - Società cooperativa","Via Visini n.2","Gorizia","CCRTIT2T96A","2009-11-02","",""
"ITALY","Credito Cooperativo Cassa Rurale ed Artigiana di Erchie BR","Via Roma, 89","ERCHIE","ICRAITRREX0","2010-03-08","",""
"ITALY","CREDITO COOPERATIVO CENTRO CALABRIA","VIA FLAMINIA, 1","CROPANI (CZ)","CCRTIT2TCAL","2009-11-02","",""
"ITALY","CREDITO COOPERATIVO DI BRESCIA","VIA REVERBERI, 1 ANG. VIA OBERDAN","BRESCIA","CCRTIT2TH00","2009-11-02","",""
"ITALY","CREDITO COOPERATIVO DI CARAVAGGIO ADDA E CREMASCO CASSA RURALE SOCIETA COOPERATIVA","Via Bernardo da Caravaggio snc","Caravaggio","ICRAITRRC90","2009-11-02","",""
"ITALY","CREDITO COOPERATIVO FRIULI SC","VIA GIOVANNI PAOLO II, 27","UDINE","ICRAITRRU50","2009-11-02","",""
"ITALY","Credito Cooperativo MEDIOCRATI","Via Vittorio Alfieri","Rende (CS)","ICRAITRRTI0","2009-11-02","",""
"ITALY","Credito Cooperativo Ravennate forlivese e Imolese Soc. Coop.","Piazza della Liberta 14","Faenza","ICRAITRRF20","2009-11-02","",""
"ITALY","CREDITO COOPERATIVO ROMAGNOLO BCC DI CESENA E GATTEO","Viale Giovanni Bovio 76","CESENA","ICRAITRRTQ0","2009-11-02","",""
"ITALY","Credito Cooperativo Valdarno Fiorentino Banca di Cascia s.c.","Via J. F. Kennedy n.1","Reggello (FI)","ICRAITRRCP0","2009-11-02","",""
"ITALY","CREDITO EMILIANO S.p.A.","Via Emilia San Pietro, 4","Reggio Emilia","BACRIT22XXX","2009-11-02","",""
"ITALY","CREDITO LOMBARDO VENETO SPA","Via Orzinuovi 75","BRESCIA","CRLVIT21XXX","2013-02-04","",""
"ITALY","Credito Padano BCC S.C.","VIA DANTE 213","CREMONA","ICRAITRRCM0","2009-11-02","",""
"ITALY","DEUTSCHE BANK S.P.A.","PIAZZA DEL CALENDARIO 3","MILANO","DEUTITMMXXX","2009-11-02","",""
"ITALY","EMIL BANCA - CREDITO COOPERATIVO - SOCIETA COOPERATIVA","VIA MAZZINI 152","BOLOGNA","ICRAITRRTS0","2009-11-02","",""
"ITALY","EXTRABANCA SPA","VIA G.B. PERGOLESI, 2/A","MILANO","EXRRITM2XXX","2010-11-01","",""
"ITALY","Fabrick S.p.A.","Piazza Gaudenzio Sella 1","Biella","AXEVIT22XXX","2024-04-01","",""
"ITALY","FINDOMESTIC BANCA SPA","Viale Belfiore, 26","FIRENZE","FIDMIT3FXXX","2013-02-04","",""
"ITALY","FINECOBANK S.p.A.","PIAZZA DURANTE 11","MILANO","FEBIITM1XXX","2012-09-03","",""
"ITALY","Finint Private Bank S.p.A.","C.so Monforte, 52","MILANO","INPIITM1XXX","2009-11-02","",""
"ITALY","FPB Cassa di Fassa Primero Belluno BCC","Piaz de Sotegrava, 1","Moena","CCRTIT2T38A","2009-11-02","",""
"ITALY","GUBER BANCA S.P.A.","Via Corfu, 102","Brescia","GUBEIT21XXX","2018-08-10","",""
"ITALY","HYPE S.p.A.","Piazza Gaudenzio Sella 1","Biella","HYEEIT22XXX","2023-10-02","",""
"ITALY","HYPO TIROL BANK AG","Waltherplatz 2 - Piazza Walther 2","BOLZANO","HYPTIT2BXXX","2013-02-04","",""
"ITALY","IBL BANCA SPA (ISTITUTO BANCARIO DEL LAVORO SPA)","Via Venti Settembre 30","ROMA","IBLBITRRXXX","2010-09-06","",""
"ITALY","ICCREA Banca S.p.A.","via Lucrezia Romana,41/47","Roma","ICRAITRRXXX","2009-11-02","",""
"ITALY","IGEA DIGITAL BANCA S.P.A.","Via Tomacelli 107","Roma","PDSCIT31XXX","2010-11-01","",""
"ITALY","Illimity Bank S.p.A.","Via Soperga 9","Milan","ITTPIT2MXXX","2010-11-01","",""
"ITALY","IMPREBANCA SPA","VIA COLA DI RIENZO 240","ROMA","IMPAITRRXXX","2011-02-07","",""
"ITALY","INTESA SANPAOLO S.p.A.","Via Manzoni, 4","MILANO","BCITITMMXXX","2010-11-01","",""
"ITALY","ISTITUTO PER IL CREDITO SPORTIVO E CULTURALE S.P.A.","VIA G. VICO 5","ROMA","ISCSITRRXXX","2013-02-04","",""
"ITALY","Isybank S.p.A.","Via Monte di Pieta 8","MILANO","ISYBITMMXXX","2009-11-02","",""
"ITALY","ITAS PAY S.P.A.","Piazza delle donne lavoratrici 2","Trento","ITAPIT22XXX","2025-07-08","",""
"ITALY","JPMorgan Chase Bank, N.A., Milan Branch","Via Cordusio 3","MILANO","CHASITMXXXX","2009-11-02","",""
"ITALY","La Cassa di Ravenna S.p.A.","Piazza Giuseppe Garibaldi 6","Ravenna - RA","CRRAIT2RXXX","2010-11-01","",""
"ITALY","LA CASSA RURALE - CREDITO COOPERATIVO ADAMELLO GIUDICARIE VALSABBIA PAGANELLA","VIA C. MARINI 33","STORO","CCRTIT2T20A","2009-11-02","",""
"ITALY","LIS PAY S.p.A.","Via Roberto Bracco, 6","MILANO","CIMTITR1XXX","2020-05-05","",""
"ITALY","MEDIOBANCA - BANCA DI CREDITO FINANZIARIO SPA","PIAZZETTA CUCCIA 1","MILANO","BAMEITMMXXX","2024-10-07","",""
"ITALY","MEDIOBANCA PREMIER SPA","Viale Bodio 37","Miano","MICSITM1XXX","2016-08-08","",""
"ITALY","MEDIOCREDITO TRENTINO ALTO ADIGE SPA","VIA PARADISI, 1","TRENTO","CCRTIT2TM00","2009-11-02","",""
"ITALY","MONEYNET S.P.A.","is Viale Aiace, 132/134","PALERMO","MOETIT31XXX","2014-04-07","",""
"ITALY","Mooney S.p.A.","Via Nino Bonnet 6/A","Milano (MI)","MOONITMMXXX","2022-03-08","",""
"ITALY","NUMIA S.p.A.","via Casilina, 3","Rome","ICRAITRRPAY","2021-12-06","",""
"ITALY","Poste Italiane S.p.A.","Viale Europa 190","Roma","BPPIITRRXXX","2013-11-04","",""
"ITALY","PostePay S.p.A.","Viale Europa 190","Rome","PPAYITR1XXX","2018-10-01","",""
"ITALY","PRADER BANK SPA","P.tta della Mostra, 2","BOLZANO","PRRDIT21XXX","2009-11-02","",""
"ITALY","PrimaCassa – Credito Cooperativo FVG – Società cooperativa","Via Cividina,9","Martignacco (UD)","CCRTIT2T99A","2009-11-02","",""
"ITALY","Raiffeisen Landesbank Suedtirol AG - Cassa Centrale Raiffeisen dell'Alto Adige SpA","Laurinstrasse 1 - Via Laurin, 1","Bozen - Bolzano","RZSBIT2BXXX","2009-11-02","",""
"ITALY","RAIFFEISENKASSE ALGUND GENOSSENSCHAFT","Alte-Landstr.21","Algund","RZSBIT21001","2009-11-02","",""
"ITALY","Raiffeisenkasse Bozen","De-Lai-Strasse 2","Bozen","RZSBIT21003","2009-11-02","",""
"ITALY","Raiffeisenkasse Bruneck","Europastrasse 19","Bruneck","RZSBIT21005","2009-11-02","",""
"ITALY","Raiffeisenkasse Deutschnofe/Aldein","Hauptstrasse 4","Deutschnofen","RZSBIT21006","2009-11-02","",""
"ITALY","Raiffeisenkasse Freienfeld Genossenschaft","Trens/Rathausplatz 3","Freienfeld","RZSBIT21036","2009-11-02","",""
"ITALY","Raiffeisenkasse Gröden Genossenschaft","via Meisules, 211","Selva","RZSBIT21055","2009-11-02","",""
"ITALY","Raiffeisenkasse Hochpustertal","Pflegplatz 3","Innichen","RZSBIT21009","2009-11-02","",""
"ITALY","Raiffeisenkasse Kastelruth","O.-v.-Wolkensteinstr. 9/A","Kastelruth","RZSBIT21011","2009-11-02","",""
"ITALY","Raiffeisenkasse Laas","Vinschgaustr. 48","Laas","RZSBIT21012","2009-11-02","",""
"ITALY","Raiffeisenkasse Lana","Maria-Hilf-Str.22","Lana","RZSBIT21014","2009-11-02","",""
"ITALY","Raiffeisenkasse Latsch","Hauptstrasse 38","LATSCH","RZSBIT21015","2009-11-02","",""
"ITALY","Raiffeisenkasse Marling Genossenschaft","Fr. Innerhoferstr. 3","Marlengo","RZSBIT21018","2009-11-02","",""
"ITALY","Raiffeisenkasse Obervinschgau","Hauptstrasse 72","St. Valentin a.d.H.","RZSBIT21024","2009-11-02","",""
"ITALY","Raiffeisenkasse Partschins Gen. - Cassa Raiffeisen di Parcines Soc.coop.","Spaureggstrasse, 12","Partschins","RZSBIT21025","2009-11-02","",""
"ITALY","Raiffeisenkasse Passeier","Raiffeisenplatz 1","St. Leonhard in Passeier","RZSBIT21026","2009-11-02","",""
"ITALY","Raiffeisenkasse Salurn","Trientstrasse 7","Salurn","RZSBIT21031","2009-11-02","",""
"ITALY","Raiffeisenkasse Sarntal","Kirchplatz 5","Sarnthein","RZSBIT21032","2009-11-02","",""
"ITALY","Raiffeisenkasse Schenna Genossenschaft","Erzherzog Johann Platz 2","Schenna","RZSBIT21033","2009-11-02","",""
"ITALY","Raiffeisenkasse Schlanders","Hauptstrasse Nr. 33","Schlanders","RZSBIT21034","2009-11-02","",""
"ITALY","Raiffeisenkasse Tauferer-Ahrntal","Ahrntalerstr. 25","Luttach","RZSBIT21040","2009-11-02","",""
"ITALY","Raiffeisenkasse Tirol","Hauptstrasse, 31","Tirol","RZSBIT21044","2009-11-02","",""
"ITALY","Raiffeisenkasse Tisens Gen.Cassa Raiffeisen di Tesimo Soc.coop.","Dorf Nr. 81 Centro no. 81","Tisens Tesimo","RZSBIT21045","2009-11-02","",""
"ITALY","Raiffeisenkasse Untereisacktal","Dorfplatz 6B","Lajen","RZSBIT21013","2009-11-02","",""
"ITALY","Raiffeisenkasse Untervinschgau","Via Principale, 12","Naturns","RZSBIT21022","2009-11-02","",""
"ITALY","Raiffeisenkasse Villnoess","St. Peter 6","Villnoess","RZSBIT21049","2009-11-02","",""
"ITALY","Raiffeisenkasse Vintl","Raiffeisenplatz 1","Vintl","RZSBIT21050","2009-11-02","",""
"ITALY","Raiffeisenkasse Welsberg-Gsies-Taisten","Pustertalerstr. 9","Welsberg-Taisten","RZSBIT21052","2009-11-02","",""
"ITALY","Raiffeisenkasse Wipptal","Neustadt 9","Sterzing","RZSBIT21054","2009-11-02","",""
"ITALY","RIVIERABANCA - CREDITO COOPERATIVO DI RIMINI E GRADARA","VIA MANCINI 21","Gradara","ICRAITRRRN0","2009-11-02","",""
"ITALY","ROMAGNABANCA CRED. COOP. ROMAGNA EST E SALA DI CESENATICO S.C.","Corso Perticari 25/27","SAVIGNANO SUL RUBICONE","CCRTIT2TRMB","2009-11-02","",""
"ITALY","SANFELICE 1893 BANCA POPOLARE SOC.COOP.PA.","Piazza Matteotti 23","SANFELICE SUL PANARO","SFSPIT22XXX","2010-03-08","",""
"ITALY","SANTANDER CONSUMER BANK SPA","LINGOTTO VIA NIZZA 262/26","TORINO","FICUITTTXXX","2010-11-01","",""
"ITALY","Scalapay S.p.A.","Via Meravigli 2","Milan","CBPSIT31XXX","2013-02-04","",""
"ITALY","SICILBANCA CREDITO COOPERATIVO ITALIANO","Via Crispi 25","Caltanissetta","CCRTIT2TNIS","2009-11-02","",""
"ITALY","Smart Bank","Via Calabritto, 20","NAPOLI","SUDNITN1XXX","2011-07-04","",""
"ITALY","Societa Servizi di Pagamento S.p.A.","Via Danimarca 80","Modena","SOEPIT21XXX","2019-04-09","",""
"ITALY","SOGEFIN S.P.A.","Via A. Manzoni, snc","Monsampolo Del Tronto","SOIFIT31XXX","2019-04-09","",""
"ITALY","Solution Bank S.P.A.","Corso della Repubblica 126","FORLI'","CRDRIT2FXXX","2009-11-02","",""
"ITALY","SUEDTIROL BANK S.P.A.","VIA ESPERANTO, 1","BOLZANO","ALOAIT21XXX","2010-04-12","",""
"ITALY","TERRE ETRUSCHE DI VALDICHIANA E DI MAREMMA - CREDITO COOPERATIVO - SOCIETA' COOP.","Via S.S. Maremmana 35 - Albinia","Orbetello (GR)","ICRAITRRNN0","2009-11-02","",""
"ITALY","TPPay S.r.l.","Viale Famagosta, 75","Milano","TPPAITM2XXX","2025-07-07","",""
"ITALY","TYCHE BANK S.p.A.","Via Luigi Carlo Farini 6","Bologna","CEEPIT21XXX","2013-07-08","",""
"ITALY","UNICREDIT S.p.A.","Piazza Gae Aulenti 3 , Tower A","MILANO","UNCRITMMXXX","2009-11-02","",""
"ITALY","UnipolPay S.p.A.","Via Stalingrado 37","Bologna","UNPLIT22XXX","2021-10-04","",""
"ITALY","VALPOLICELLA BENACO CREDITO COOPERATIVO (VERONA) - SOC. COOPERATIVA","VIA ALCIDE DE GASPERI 11","COSTERMANO SUL GARDA","ICRAITRR8R0","2009-11-02","",""
"ITALY","ViViBanca S.p.A.","Via Giolitti, 15","Torino","CRSNIT31XXX","2010-11-01","",""
"ITALY","Widiba S.p.A.","Via Ippolito Rosellini 16","Milano","WIDIITMMXXX","2014-07-07","",""
"ITALY","Xoldy S.p.A.","Piazza della Repubblica 32","Milano","XOLDITM2XXX","2023-01-10","",""
"ITALY","ZKB Credito Cooperativo Trieste e Gorizia","Via del Ricreatorio, 2","OPICINA TRIESTE","CCRTIT2TV00","2009-11-02","",""
"ITALY","ZPAY S.R.L.","Via Solferino 1","Lodi","ZPAYIT22XXX","2023-06-05","",""
"ITALY","Zurich Italy Bank S.p.A","via Benigno Crespi, 23","MILAN","ZURIITM2XXX","2022-10-17","",""
"LIECHTENSTEIN","LIECHTENSTEINISCHE LANDESBANK AKTIENGESELLSCHAFT","44, STAEDTLE","VADUZ","LILALI2XXXX","2017-02-06","",""
"LIECHTENSTEIN","NEUE BANK AG","20 MARKTGASS","VADUZ","NBANLI22XXX","2016-11-07","",""
"LIECHTENSTEIN","VP Bank AG","AEULESTR. 6","VADUZ","VPBVLI2XXXX","2016-10-03","",""
"LITHUANIA","CBI Money UAB","Konstitucijos pr 21A","Vilnius","CBNULT2VXXX","2020-10-05","",""
"LITHUANIA","European Merchant Bank","Gedimino pr. 35","Vilnius","EUEBLT22XXX","2019-06-03","",""
"LITHUANIA","Revolut Bank UAB","Quadrum South, Konstitucijos pr. 21B","Vilnius","RVUALT2VXXX","2024-07-01","",""
"LITHUANIA","UAB ""Lock trust""","Vilnius, J. Basanavičiaus str. 26","Vilnius","UALTLT22XXX","2021-04-16","",""
"LUXEMBOURG","3S Money (Luxembourg) SA","25C, Boulevard Royal","Luxembourg","MOLULU22XXX","2025-03-03","",""
"LUXEMBOURG","Banking Circle S.A.","2 Boulevard de la Foire","LUXEMBOURG","BCIRLULLXXX","2022-06-07","",""
"LUXEMBOURG","BANQUE BCP S.A. LUXEMBOURG","5 RUE DES MEROVINGIENS","BERTRANGE","BMECLULLXXX","2015-09-07","",""
"LUXEMBOURG","BANQUE DE LUXEMBOURG S.A.","14, BOULEVARD ROYAL","LUXEMBOURG","BLUXLULLXXX","2013-02-04","",""
"LUXEMBOURG","BANQUE ET CAISSE D'EPARGNE DE L'ETAT LUXEMBOURG","1, PLACE DE METZ","LUXEMBOURG","BCEELULLXXX","2010-11-01","",""
"LUXEMBOURG","BANQUE INTERNATIONALE A LUXEMBOURG S.A.","69, ROUTE D ' ESCH","LUXEMBOURG","BILLLULLXXX","2012-04-01","",""
"LUXEMBOURG","Banque Raiffeisen S.C.","4, rue Leon Laval","Leudelange","CCRALULLXXX","2012-09-03","",""
"LUXEMBOURG","BGL BNP Paribas","60, AVENUE J. F. KENNEDY","LUXEMBOURG","BGLLLULLXXX","2011-07-04","",""
"LUXEMBOURG","CA INDOSUEZ WEALTH (EUROPE)","39, ALLEE SCHEFFER","LUXEMBOURG","AGRILULAXXX","2019-06-03","",""
"LUXEMBOURG","DZ PRIVATBANK S.A.","4, RUE THOMAS EDISON","LUXEMBOURG","GENOLULLXXX","2014-02-03","",""
"LUXEMBOURG","EFG Bank (Luxembourg) S.A.","56, Grand-Rue P.O. Box 385","Luxembourg","EFGBLULXXXX","2023-07-03","",""
"LUXEMBOURG","ING Luxembourg S.A.","26 place de la Gare","Luxembourg","CELLLULLXXX","2010-02-01","",""
"LUXEMBOURG","INTESA SANPAOLO BANK LUXEMBOURG S.A.","Boulevard de Kockelscheuer 28","LUXEMBOURG","SEBKLULLXXX","2010-11-01","",""
"LUXEMBOURG","Mirabaud et Cie (Europe) SA","6B Rue du Fort Niedergruenewald","Luxembourg","MIRALULLXXX","2025-03-01","",""
"LUXEMBOURG","OLKYPAY","1, Op de Leemen","Fentange","OPSPFR21XXX","2020-01-06","",""
"LUXEMBOURG","POST Luxembourg","38 Place de la Gare","LUXEMBOURG","CCPLLULLXXX","2010-11-01","",""
"LUXEMBOURG","Quintet Private Bank (Europe) S.A.","43, BOULEVARD ROYAL","LUXEMBOURG","KBLXLULLXXX","2010-11-01","",""
"LUXEMBOURG","RBC INVESTOR SERVICES BANK S.A.","14, PORTE DE FRANCE","ESCH-SUR-ALZETTE","FETALULLXXX","2016-01-04","",""
"LUXEMBOURG","RiverBank S.A.","5 Boulevard Royal","LUXEMBOURG","RRBALULLXXX","2024-07-01","",""
"LUXEMBOURG","Satispay Europe SA","Zenit Building - Spaces, 53 boulevard Royal","LUXEMBOURG","SATYLUL1XXX","2019-04-12","",""
"LUXEMBOURG","Société Générale Luxembourg","11, AVENUE EMILE REUTER","LUXEMBOURG","SGABLULLXXX","2012-11-05","",""
"LUXEMBOURG","SOGEXIA S.A.","55 Avenue de la Gare","Luxembourg","SOXALULLXXX","2020-01-14","",""
"MALTA","CENTRAL BANK OF MALTA","CASTILLE PLACE","VALLETTA","MALTMTMTXXX","2023-02-06","",""
"MALTA","IZOLA BANK PLC","4 Castille Place","VALLETTA","IZOLMTMTXXX","2011-10-03","",""
"MONACO","CFM Indosuez Wealth","11, bd Albert 1er, B.P. 499","MONACO","CFMOMCMXXXX","2015-08-03","",""
"MONACO","Compagnie Monegasque de Banque","23, av de la Costa, B.P. 149","MONACO","CMBMMCMXXXX","2015-09-07","",""
"MONACO","EFG Bank (Monaco) SAM","15, av  d'Ostende, Villa Les Aigles","MONACO","EFGBMCMCXXX","2019-01-14","",""
"MONACO","Rothschild & Co Wealth Management Monaco","11, boulevard des Moulins","MONACO","MMSEMCM1XXX","2021-05-10","",""
"NETHERLANDS","ABN AMRO BANK N.V.","Gustav Mahlerlaan 10","Amsterdam","ABNANL2AXXX","2009-11-02","",""
"NETHERLANDS","ASN Bank N.V.","Croeselaan 1","Utrecht","SNSBNL2AXXX","2014-02-03","",""
"NETHERLANDS","BNG Bank N.V.","Bordewijklaan 18","DEN HAAG","BNGHNL2GXXX","2014-09-08","",""
"NETHERLANDS","Buckaroo B.V.","Zonnebaan 9, PB 8257","Utrecht","BUKKNL22XXX","2021-04-06","",""
"NETHERLANDS","BUNQ B.V.","Naritaweg 131-133","Amsterdam","BUNQNL2AXXX","2017-11-06","",""
"NETHERLANDS","De Nederlandsche Bank N.V.","Westeinde 1","AMSTERDAM","FLORNL2AXXX","2009-11-02","",""
"NETHERLANDS","FINOM PAYMENTS BV","Jachthavenweg 109","Amsterdam","FNOMNL22XXX","2023-12-04","",""
"NETHERLANDS","ICEPAY","De Dollard 1","Watergang","ICEPNL21XXX","2017-10-02","",""
"NETHERLANDS","ING Bank N.V.","Bijlmerdreef 106","AMSTERDAM","INGBNL2AXXX","2009-11-02","",""
"NETHERLANDS","Knab N.V.","Thomas R. Malthusstraat 1-3","Amsterdam","KNABNL2HXXX","2014-09-08","",""
"NETHERLANDS","MIZUHO BANK EUROPE N.V.","Atrium Amsterdam, 3rd Floor, Strawinskylaan 3053","AMSTERDAM","MHCBNL2AXXX","2025-01-06","",""
"NETHERLANDS","MUFG Bank (Europe) N.V.","Strawinskylaan 1887","AMSTERDAM","BOTKNL2XXXX","2010-07-05","",""
"NETHERLANDS","RABOBANK NEDERLAND","18, CROESELAAN","UTRECHT","RABONL2UXXX","2011-04-04","",""
"NETHERLANDS","TRIODOS BANK N.V.","Hoofdstraat 10  t.a.v. Crediteurenadministratie","Driebergen-Rijsenburg","TRIONL2UXXX","2014-02-03","",""
"NETHERLANDS","Van Lanschot N.V.","Hooge Steenweg 29","S-HERTOGENBOSCH","FVLBNL22XXX","2013-08-05","",""
"NORWAY","DNB BANK ASA","Dronning Eufemias gate 30","OSLO","DNBANOKKXXX","2010-11-01","",""
"POLAND","BANK HANDLOWY W WARSZAWIE SA","16, SENATORSKA","WARSZAWA","CITIPLPXXXX","2009-11-02","",""
"POLAND","DEUTSCHE BANK POLSKA S.A.","FOCUS BUILDING: 26, AL. ARMII LUDOWEJ","WARSZAWA","DEUTPLPXXXX","2012-07-09","",""
"POLAND","POWSZECHNA KASA OSZCZEDNOSCI BANK POLSKI SA","UL. PULAWSKA   15","WARSZAWA","BPKOPLPWXXX","2015-12-08","",""
"PORTUGAL","Agência de Gestão da Tesouraria e da Divida Publica – IGCP, EPE","Av. da Republica, 57, 6","LISBON","IGCPPTPLXXX","2010-11-01","",""
"PORTUGAL","BANCO BILBAO VIZCAYA ARGENTARIA (PORTUGAL) S.A.","Av. Liberdade 222","LISBOA","BBVAPTPLXXX","2010-11-01","",""
"PORTUGAL","BANCO BPI, S.A.","Avenida da Boavista, 1117","Porto","BBPIPTPLXXX","2010-11-01","",""
"PORTUGAL","BANCO COMERCIAL PORTUGUES S.A.","Avenida Prof Dr Cavaco Silva (Tagus park), edif 3, 28 - Piso 2B","Porto Salvo","BCOMPTPLXXX","2010-11-01","",""
"PORTUGAL","BANCO SANTANDER TOTTA SA","Rua do Ouro, n. 88","LISBON","TOTAPTPLXXX","2010-11-01","",""
"PORTUGAL","BEST-BANCO ELECTRONICO DE SERVICO TOTAL S.A.","Campus do novobanco, Av. Dr. Mário Soares, Taguspark, Edifício 2, Piso 1","Porto Salvo","BESZPTPLXXX","2010-11-01","",""
"PORTUGAL","BNI - BANCO DE NEGOCIOS INTERNACIONAL EUROPA SA","Av. Eng Duarte Pacheco cc Amoreiras - Torre 1, piso 7","Lisbon","BNICPTPLXXX","2014-11-03","",""
"PORTUGAL","CAIXA CENTRAL DE CREDITO AGRICOLA MUTUO","233-233A, RUA CASTILHO","LISBON","CCCMPTPLXXX","2010-11-01","",""
"PORTUGAL","CAIXA ECONOMICA MONTEPIO GERAL","Rua Cas􀆟lho, 5","LISBON","MPIOPTPLXXX","2010-11-01","",""
"PORTUGAL","CAIXA GERAL DE DEPOSITOS SA","63, AVENIDA JOAO XXI","LISBON","CGDIPTPLXXX","2010-11-01","",""
"PORTUGAL","NOVO BANCO DOS ACORES S.A.","2-8, RUA HINTZE RIBEIRO","PONTA DELGADA","BESAPTPAXXX","2010-11-01","",""
"PORTUGAL","NOVO BANCO S.A.","Campus do Novobanco, Avenida Doutor Mário Soares, Taguspark, Edifício 1","LISBON","BESCPTPLXXX","2010-11-01","",""
"ROMANIA","UNICREDIT BANK SA","Bd. Expozitiei, nr. 1F, sector 1","BUCHAREST","BACXROBUXXX","2010-11-01","",""
"SAN MARINO","Banca Agricola Commerciale Istituto Bancario Sammarinese S.p.A.","Via Tre Settembre 316","Dogana","BASMSMSMXXX","2014-02-03","",""
"SAN MARINO","Banca di San Marino S.p.A.","Strada della Croce 39","Faetano","MAOISMSMXXX","2014-02-03","",""
"SAN MARINO","Banca Sammarinese di Investimento S.p.A.","Via Monaldo da Falciano 3","Rovereta","BSDISMSDXXX","2014-02-03","",""
"SAN MARINO","Cassa di Risparmio della Repubblica di San Marino S.p.A.","Piazzetta del Titano 2","San Marino","CSSMSMSMXXX","2014-02-03","",""
"SLOVAKIA","CESKOSLOVENSKA OBCHODNA BANKA A.S.","Žižkova 11","BRATISLAVA","CEKOSKBXXXX","2010-11-01","",""
"SLOVAKIA","NARODNA BANKA SLOVENSKA","IMRICHA KARVASA 1","BRATISLAVA","NBSBSKBXXXX","2015-11-09","",""
"SLOVAKIA","SLOVENSKA SPORITELNA A.S.","Tomasikova 48","BRATISLAVA","GIBASKBXXXX","2016-01-04","",""
"SLOVAKIA","SLOVENSKA ZARUCNA A ROZVOJOVA BANKA, A.S.","STEFANIKOVA 27","BRATISLAVA","SLZBSKBAXXX","2015-09-07","",""
"SLOVAKIA","TATRA BANKA A.S.","HODZOVO NAMESTIE 3","BRATISLAVA","TATRSKBXXXX","2014-07-07","",""
"SLOVAKIA","VSEOBECNA UVEROVA BANKA A.S.","MLYNSKE NIVY 1","BRATISLAVA","SUBASKBXXXX","2014-07-07","",""
"SLOVENIA","Addiko bank d.d.","117, DUNAJSKA","LJUBLJANA","HAABSI22XXX","2011-04-04","",""
"SLOVENIA","Banka Intesa Sanpaolo d.d.","14, Pristaniska Ulica","Koper","BAKOSI2XXXX","2010-11-01","",""
"SLOVENIA","BANKA SLOVENIJE","35, SLOVENSKA","LJUBLJANA","BSLJSI2XXXX","2010-11-01","",""
"SLOVENIA","NOVA LJUBLJANSKA BANKA D.D.","2, TRG REPUBLIKE","LJUBLJANA","LJBASI2XXXX","2010-11-01","",""
"SLOVENIA","OTP BANKA","4, VITA KRAIGHERJA","MARIBOR","KBMASI2XXXX","2010-11-01","",""
"SLOVENIA","UNICREDIT BANKA SLOVENIJA D.D.","Ameriska ulica 2","LJUBLJANA","BACXSI22XXX","2010-07-05","",""
"SPAIN","ABANCA CORPORACION BANCARIA S.A.","CANTON CLAUDINO PITA N2 (BETANZOS)","LA CORUNA (A CORUNA)","CAGLESMMXXX","2012-02-27","",""
"SPAIN","Arquia Bank S.A.","Calle Tutor, 16","Madrid","CASDESBBXXX","2010-06-07","",""
"SPAIN","BANCA MARCH SA","8, AVENIDA ALEJANDRO ROSSELLO","PALMA DE MALLORCA","BMARES2MXXX","2010-11-01","",""
"SPAIN","BANCA PUEYO, S.A.","1, RAMON Y CAJAL","VILLANUEVA DE LA SERENA","BAPUES22XXX","2014-01-13","",""
"SPAIN","BANCO ALCALA S.A.","C/ José Ortega y Gasset, 7, 4º","MADRID","ALCLESMMXXX","2010-11-01","",""
"SPAIN","BANCO BILBAO VIZCAYA ARGENTARIA S.A.","Plaza San Nicolas 4","Bilbao","BBVAESMMXXX","2011-11-07","",""
"SPAIN","BANCO COOPERATIVO ESPANOL S.A.","4-6, VIRGEN DE LOS PELIGROS","MADRID","BCOEESMMXXX","2010-11-01","",""
